datetime,open,high,low,close,
2022.01.26 04:00:00,0.90315,0.90329,0.90217,0.90236,
2022.01.26 05:00:00,0.90235,0.90268,0.90197,0.90239,
2022.01.26 06:00:00,0.90239,0.90259,0.90214,0.90234,
2022.01.26 07:00:00,0.90233,0.90274,0.90219,0.90269,
2022.01.26 08:00:00,0.90268,0.90292,0.90118,0.90185,
2022.01.26 09:00:00,0.90184,0.90209,0.90111,0.90123,
2022.01.26 10:00:00,0.90124,0.90195,0.90095,0.90113,
2022.01.26 11:00:00,0.90112,0.90168,0.9009,0.90149,
2022.01.26 12:00:00,0.90151,0.90197,0.90107,0.9019,
2022.01.26 13:00:00,0.9019,0.90204,0.90131,0.90144,
2022.01.26 14:00:00,0.90144,0.90166,0.90078,0.90142,
2022.01.26 15:00:00,0.90146,0.90233,0.90096,0.90165,
2022.01.26 16:00:00,0.90167,0.902,0.90027,0.90092,
2022.01.26 17:00:00,0.90089,0.90509,0.90035,0.90407,
2022.01.26 18:00:00,0.90408,0.90413,0.90211,0.90289,
2022.01.26 19:00:00,0.90289,0.90307,0.9022,0.90225,
2022.01.26 20:00:00,0.90227,0.90277,0.90201,0.90211,
2022.01.26 21:00:00,0.90213,0.90352,0.9004,0.90165,
2022.01.26 22:00:00,0.90163,0.902,0.89944,0.9015,
2022.01.26 23:00:00,0.90154,0.90205,0.9008,0.9013,
2022.01.27 00:00:00,0.90113,0.90163,0.90058,0.90132,
2022.01.27 01:00:00,0.90131,0.9017,0.90072,0.9013,
2022.01.27 02:00:00,0.90129,0.90134,0.90005,0.90017,
2022.01.27 03:00:00,0.90018,0.90034,0.89886,0.8992,
2022.01.27 04:00:00,0.8992,0.89945,0.89849,0.89907,
2022.01.27 05:00:00,0.89907,0.89977,0.89906,0.89968,
2022.01.27 06:00:00,0.89968,0.90025,0.89957,0.89989,
2022.01.27 07:00:00,0.89989,0.90004,0.89872,0.89884,
2022.01.27 08:00:00,0.89882,0.89982,0.89866,0.89872,
2022.01.27 09:00:00,0.89873,0.89974,0.89865,0.89946,
2022.01.27 10:00:00,0.89946,0.89955,0.89831,0.89862,
2022.01.27 11:00:00,0.89863,0.8991,0.89833,0.89858,
2022.01.27 12:00:00,0.89858,0.89924,0.89842,0.89898,
2022.01.27 13:00:00,0.89898,0.89939,0.89833,0.89866,
2022.01.27 14:00:00,0.89866,0.89934,0.89829,0.89841,
2022.01.27 15:00:00,0.8984,0.8986,0.8964,0.89713,
2022.01.27 16:00:00,0.89709,0.89772,0.89586,0.89771,
2022.01.27 17:00:00,0.89772,0.89772,0.89536,0.89575,
2022.01.27 18:00:00,0.89579,0.89668,0.89505,0.89521,
2022.01.27 19:00:00,0.89521,0.89601,0.89503,0.89551,
2022.01.27 20:00:00,0.8955,0.89568,0.89471,0.89522,
2022.01.27 21:00:00,0.89522,0.89557,0.89509,0.89535,
2022.01.27 22:00:00,0.89532,0.89586,0.8952,0.89579,
2022.01.27 23:00:00,0.89579,0.8964,0.89563,0.8963,
2022.01.28 00:00:00,0.89567,0.89603,0.895,0.89563,
2022.01.28 01:00:00,0.89563,0.8968,0.89554,0.89671,
2022.01.28 02:00:00,0.89674,0.89683,0.89567,0.89592,
2022.01.28 03:00:00,0.89592,0.89656,0.89586,0.89644,
2022.01.28 04:00:00,0.89645,0.89662,0.89563,0.89564,
2022.01.28 05:00:00,0.89567,0.89589,0.89517,0.89555,
2022.01.28 06:00:00,0.89555,0.89557,0.89445,0.89478,
2022.01.28 07:00:00,0.89478,0.89531,0.89419,0.89497,
2022.01.28 08:00:00,0.895,0.89554,0.89485,0.89501,
2022.01.28 09:00:00,0.89501,0.89527,0.89409,0.8944,
2022.01.28 10:00:00,0.8944,0.89485,0.89407,0.89452,
2022.01.28 11:00:00,0.89452,0.89502,0.89441,0.8946,
2022.01.28 12:00:00,0.8946,0.8947,0.8921,0.89293,
2022.01.28 13:00:00,0.89291,0.89303,0.89146,0.89222,
2022.01.28 14:00:00,0.89223,0.893,0.89176,0.8918,
2022.01.28 15:00:00,0.8918,0.89337,0.89079,0.8931,
2022.01.28 16:00:00,0.8931,0.89329,0.89155,0.89317,
2022.01.28 17:00:00,0.89307,0.89471,0.89189,0.89335,
2022.01.28 18:00:00,0.89337,0.89417,0.89195,0.89239,
2022.01.28 19:00:00,0.8924,0.89334,0.89218,0.89316,
2022.01.28 20:00:00,0.89316,0.89328,0.89245,0.89269,
2022.01.28 21:00:00,0.89271,0.89294,0.89228,0.89271,
2022.01.28 22:00:00,0.89272,0.89377,0.89248,0.89374,
2022.01.28 23:00:00,0.89374,0.89398,0.89251,0.893,
2022.01.31 00:00:00,0.89217,0.89334,0.89215,0.893,
2022.01.31 01:00:00,0.89324,0.8937,0.89255,0.89272,
2022.01.31 02:00:00,0.89272,0.89283,0.89233,0.89258,
2022.01.31 03:00:00,0.89258,0.89374,0.89241,0.89347,
2022.01.31 04:00:00,0.89347,0.89388,0.89317,0.8935,
2022.01.31 05:00:00,0.89349,0.89372,0.89227,0.89232,
2022.01.31 06:00:00,0.89232,0.8929,0.89232,0.8929,
2022.01.31 07:00:00,0.89289,0.8942,0.89278,0.89389,
2022.01.31 08:00:00,0.89389,0.89563,0.8938,0.89494,
2022.01.31 09:00:00,0.89495,0.89626,0.89474,0.89623,
2022.01.31 10:00:00,0.89621,0.89738,0.89573,0.89698,
2022.01.31 11:00:00,0.89698,0.89811,0.89697,0.89793,
2022.01.31 12:00:00,0.89793,0.89846,0.8975,0.89816,
2022.01.31 13:00:00,0.89816,0.89827,0.89761,0.89798,
2022.01.31 14:00:00,0.89798,0.89952,0.8979,0.89879,
2022.01.31 15:00:00,0.89881,0.90098,0.89867,0.90032,
2022.01.31 16:00:00,0.90033,0.90255,0.89996,0.90177,
2022.01.31 17:00:00,0.90177,0.90196,0.89569,0.89631,
2022.01.31 18:00:00,0.89636,0.8971,0.89504,0.89662,
2022.01.31 19:00:00,0.89658,0.89705,0.89592,0.8967,
2022.01.31 20:00:00,0.8967,0.89762,0.89662,0.89746,
2022.01.31 21:00:00,0.8975,0.8982,0.89713,0.89815,
2022.01.31 22:00:00,0.89816,0.89867,0.89781,0.89861,
2022.01.31 23:00:00,0.89863,0.89875,0.89755,0.89815,
2022.02.01 00:00:00,0.89793,0.89818,0.8974,0.89773,
2022.02.01 01:00:00,0.89773,0.89888,0.89751,0.89888,
2022.02.01 02:00:00,0.89888,0.89892,0.89799,0.89827,
2022.02.01 03:00:00,0.89825,0.89866,0.89782,0.89797,
2022.02.01 04:00:00,0.89796,0.89902,0.89784,0.89898,
2022.02.01 05:00:00,0.89898,0.89912,0.89455,0.89488,
2022.02.01 06:00:00,0.89488,0.89735,0.89484,0.89726,
2022.02.01 07:00:00,0.89726,0.89747,0.89673,0.89716,
2022.02.01 08:00:00,0.89716,0.89731,0.89609,0.89693,
2022.02.01 09:00:00,0.89695,0.89788,0.89681,0.89748,
2022.02.01 10:00:00,0.89747,0.89782,0.89627,0.89675,
2022.02.01 11:00:00,0.89674,0.89815,0.89673,0.89729,
2022.02.01 12:00:00,0.89729,0.89842,0.89727,0.8983,
2022.02.01 13:00:00,0.89828,0.90132,0.89828,0.90106,
2022.02.01 14:00:00,0.9011,0.90195,0.90096,0.90109,
2022.02.01 15:00:00,0.90108,0.9016,0.9005,0.90142,
2022.02.01 16:00:00,0.90142,0.90261,0.90112,0.90138,
2022.02.01 17:00:00,0.90135,0.90213,0.89954,0.90187,
2022.02.01 18:00:00,0.90187,0.90304,0.90142,0.9021,
2022.02.01 19:00:00,0.9021,0.90276,0.90197,0.90258,
2022.02.01 20:00:00,0.90258,0.90358,0.90256,0.90333,
2022.02.01 21:00:00,0.90333,0.90385,0.90275,0.90379,
2022.02.01 22:00:00,0.90378,0.90429,0.90293,0.90422,
2022.02.01 23:00:00,0.90422,0.90442,0.9037,0.90415,
2022.02.02 00:00:00,0.90393,0.90486,0.90362,0.9037,
2022.02.02 01:00:00,0.90374,0.90534,0.90374,0.90525,
2022.02.02 02:00:00,0.90525,0.90585,0.90487,0.90543,
2022.02.02 03:00:00,0.90542,0.90601,0.90452,0.9048,
2022.02.02 04:00:00,0.90477,0.90597,0.90441,0.90565,
2022.02.02 05:00:00,0.90567,0.90601,0.90443,0.9046,
2022.02.02 06:00:00,0.90459,0.90554,0.90459,0.90523,
2022.02.02 07:00:00,0.90523,0.90553,0.9048,0.90506,
2022.02.02 08:00:00,0.90506,0.90523,0.90464,0.9049,
2022.02.02 09:00:00,0.90488,0.90539,0.90452,0.90513,
2022.02.02 10:00:00,0.90512,0.90585,0.90435,0.90465,
2022.02.02 11:00:00,0.90465,0.906,0.90432,0.90596,
2022.02.02 12:00:00,0.90596,0.90726,0.90571,0.90716,
2022.02.02 13:00:00,0.90718,0.90738,0.90609,0.90637,
2022.02.02 14:00:00,0.90637,0.90669,0.90541,0.90589,
2022.02.02 15:00:00,0.90588,0.90592,0.90396,0.90401,
2022.02.02 16:00:00,0.90402,0.9056,0.90371,0.90502,
2022.02.02 17:00:00,0.90499,0.90546,0.90331,0.90372,
2022.02.02 18:00:00,0.90371,0.90445,0.90342,0.9041,
2022.02.02 19:00:00,0.90407,0.9052,0.90386,0.90517,
2022.02.02 20:00:00,0.90516,0.9055,0.90465,0.90473,
2022.02.02 21:00:00,0.90473,0.90505,0.9045,0.90496,
2022.02.02 22:00:00,0.90496,0.90496,0.90432,0.9044,
2022.02.02 23:00:00,0.9044,0.9045,0.90385,0.90385,
2022.02.03 00:00:00,0.90348,0.90413,0.90348,0.90403,
2022.02.03 01:00:00,0.90393,0.90406,0.90297,0.90337,
2022.02.03 02:00:00,0.90339,0.90352,0.90245,0.90268,
2022.02.03 03:00:00,0.90269,0.90329,0.9025,0.90329,
2022.02.03 04:00:00,0.9033,0.90343,0.90296,0.90304,
2022.02.03 05:00:00,0.90304,0.9036,0.90288,0.90343,
2022.02.03 06:00:00,0.90343,0.90361,0.90283,0.90287,
2022.02.03 07:00:00,0.90291,0.90382,0.90282,0.90369,
2022.02.03 08:00:00,0.90368,0.90378,0.90297,0.90312,
2022.02.03 09:00:00,0.90315,0.90465,0.90315,0.90456,
2022.02.03 10:00:00,0.90456,0.90521,0.90416,0.90475,
2022.02.03 11:00:00,0.90475,0.90546,0.90417,0.90434,
2022.02.03 12:00:00,0.90436,0.90463,0.90404,0.90436,
2022.02.03 13:00:00,0.90436,0.90459,0.90371,0.90409,
2022.02.03 14:00:00,0.90408,0.90468,0.90362,0.90464,
2022.02.03 15:00:00,0.90464,0.90567,0.90425,0.90515,
2022.02.03 16:00:00,0.90515,0.90783,0.90506,0.90555,
2022.02.03 17:00:00,0.9055,0.9067,0.90545,0.90649,
2022.02.03 18:00:00,0.9065,0.90684,0.90519,0.90543,
2022.02.03 19:00:00,0.90543,0.90559,0.90481,0.90511,
2022.02.03 20:00:00,0.90513,0.90515,0.90417,0.90432,
2022.02.03 21:00:00,0.90433,0.90471,0.90392,0.9043,
2022.02.03 22:00:00,0.9043,0.9048,0.90405,0.9048,
2022.02.03 23:00:00,0.90479,0.90548,0.90456,0.9049,
2022.02.04 00:00:00,0.9045,0.90506,0.9041,0.90461,
2022.02.04 01:00:00,0.90462,0.90572,0.90462,0.90556,
2022.02.04 02:00:00,0.90556,0.90577,0.90478,0.90515,
2022.02.04 03:00:00,0.90516,0.90565,0.90426,0.90464,
2022.02.04 04:00:00,0.90464,0.90565,0.90437,0.90474,
2022.02.04 05:00:00,0.90477,0.90519,0.9046,0.90519,
2022.02.04 06:00:00,0.90521,0.90572,0.90502,0.90544,
2022.02.04 07:00:00,0.90544,0.90625,0.90543,0.9056,
2022.02.04 08:00:00,0.90562,0.90568,0.90396,0.90437,
2022.02.04 09:00:00,0.90434,0.90453,0.90313,0.9036,
2022.02.04 10:00:00,0.90362,0.90383,0.90209,0.90353,
2022.02.04 11:00:00,0.90353,0.90417,0.90295,0.90397,
2022.02.04 12:00:00,0.90398,0.90402,0.9025,0.90294,
2022.02.04 13:00:00,0.90294,0.90303,0.90173,0.90246,
2022.02.04 14:00:00,0.90247,0.90296,0.90194,0.90199,
2022.02.04 15:00:00,0.90199,0.90243,0.90038,0.90148,
2022.02.04 16:00:00,0.90146,0.90338,0.90144,0.90202,
2022.02.04 17:00:00,0.90203,0.90282,0.90116,0.90154,
2022.02.04 18:00:00,0.90155,0.90218,0.90126,0.90169,
2022.02.04 19:00:00,0.90169,0.90246,0.90147,0.90197,
2022.02.04 20:00:00,0.90197,0.90222,0.90157,0.90215,
2022.02.04 21:00:00,0.90214,0.90263,0.90206,0.90232,
2022.02.04 22:00:00,0.90232,0.90288,0.9023,0.90239,
2022.02.04 23:00:00,0.90239,0.9034,0.90226,0.903,
2022.02.07 00:00:00,0.90194,0.90325,0.90186,0.90282,
2022.02.07 01:00:00,0.90298,0.90336,0.90226,0.90235,
2022.02.07 02:00:00,0.90235,0.90252,0.90153,0.9018,
2022.02.07 03:00:00,0.90178,0.9024,0.90125,0.90177,
2022.02.07 04:00:00,0.90177,0.9021,0.90159,0.90177,
2022.02.07 05:00:00,0.90177,0.90185,0.90091,0.90174,
2022.02.07 06:00:00,0.90174,0.90267,0.90168,0.90257,
2022.02.07 07:00:00,0.90257,0.90265,0.90183,0.90184,
2022.02.07 08:00:00,0.90184,0.90226,0.9016,0.90174,
2022.02.07 09:00:00,0.9017,0.90322,0.9017,0.90292,
2022.02.07 10:00:00,0.9029,0.90383,0.90277,0.90365,
2022.02.07 11:00:00,0.90365,0.90398,0.90313,0.9036,
2022.02.07 12:00:00,0.90359,0.90393,0.90253,0.90286,
2022.02.07 13:00:00,0.90286,0.90323,0.90249,0.9031,
2022.02.07 14:00:00,0.9031,0.90364,0.90264,0.90361,
2022.02.07 15:00:00,0.90359,0.90416,0.9032,0.90374,
2022.02.07 16:00:00,0.90374,0.90482,0.90312,0.90431,
2022.02.07 17:00:00,0.90433,0.9044,0.90222,0.90267,
2022.02.07 18:00:00,0.90268,0.90285,0.9019,0.90207,
2022.02.07 19:00:00,0.90208,0.90223,0.90157,0.90181,
2022.02.07 20:00:00,0.9018,0.902,0.90153,0.90196,
2022.02.07 21:00:00,0.90196,0.90282,0.90185,0.90262,
2022.02.07 22:00:00,0.90262,0.90269,0.90207,0.90217,
2022.02.07 23:00:00,0.90217,0.90265,0.90195,0.9025,
2022.02.08 00:00:00,0.90255,0.90268,0.90174,0.90218,
2022.02.08 01:00:00,0.90218,0.90273,0.90192,0.90273,
2022.02.08 02:00:00,0.90273,0.90373,0.9025,0.90373,
2022.02.08 03:00:00,0.90366,0.90468,0.90323,0.90442,
2022.02.08 04:00:00,0.90442,0.90467,0.90391,0.90436,
2022.02.08 05:00:00,0.90436,0.90487,0.9043,0.90473,
2022.02.08 06:00:00,0.90473,0.90497,0.90347,0.90369,
2022.02.08 07:00:00,0.90369,0.90373,0.90251,0.90293,
2022.02.08 08:00:00,0.90293,0.90367,0.90256,0.9036,
2022.02.08 09:00:00,0.90359,0.9041,0.90274,0.90326,
2022.02.08 10:00:00,0.90327,0.90449,0.90316,0.9038,
2022.02.08 11:00:00,0.90381,0.90507,0.90381,0.905,
2022.02.08 12:00:00,0.905,0.90505,0.90429,0.90447,
2022.02.08 13:00:00,0.90447,0.90478,0.90386,0.90465,
2022.02.08 14:00:00,0.90465,0.90489,0.90392,0.90459,
2022.02.08 15:00:00,0.90457,0.90577,0.90428,0.90537,
2022.02.08 16:00:00,0.90539,0.90665,0.90528,0.9062,
2022.02.08 17:00:00,0.9062,0.90645,0.9053,0.90603,
2022.02.08 18:00:00,0.90605,0.90695,0.90598,0.90625,
2022.02.08 19:00:00,0.90625,0.90657,0.90598,0.90651,
2022.02.08 20:00:00,0.9065,0.9071,0.90621,0.90695,
2022.02.08 21:00:00,0.90695,0.9075,0.90665,0.9072,
2022.02.08 22:00:00,0.9072,0.9079,0.90693,0.90775,
2022.02.08 23:00:00,0.90775,0.90807,0.90727,0.9078,
2022.02.09 00:00:00,0.90773,0.90788,0.90734,0.90748,
2022.02.09 01:00:00,0.90748,0.90801,0.9074,0.90781,
2022.02.09 02:00:00,0.90781,0.90854,0.90776,0.90819,
2022.02.09 03:00:00,0.90817,0.90925,0.90801,0.90905,
2022.02.09 04:00:00,0.90905,0.90932,0.90834,0.90882,
2022.02.09 05:00:00,0.90882,0.90953,0.90874,0.90895,
2022.02.09 06:00:00,0.90896,0.90982,0.90886,0.90969,
2022.02.09 07:00:00,0.9097,0.90977,0.9087,0.90874,
2022.02.09 08:00:00,0.90874,0.90916,0.90846,0.90914,
2022.02.09 09:00:00,0.9091,0.90931,0.90832,0.90918,
2022.02.09 10:00:00,0.90916,0.91014,0.90893,0.9096,
2022.02.09 11:00:00,0.9096,0.90978,0.90869,0.90936,
2022.02.09 12:00:00,0.90936,0.9105,0.90931,0.91028,
2022.02.09 13:00:00,0.91028,0.9113,0.91027,0.91107,
2022.02.09 14:00:00,0.91108,0.91142,0.91056,0.91063,
2022.02.09 15:00:00,0.91063,0.91171,0.9103,0.91103,
2022.02.09 16:00:00,0.91106,0.91226,0.91106,0.91159,
2022.02.09 17:00:00,0.91162,0.9126,0.91046,0.91085,
2022.02.09 18:00:00,0.91085,0.91086,0.91007,0.91034,
2022.02.09 19:00:00,0.91034,0.91085,0.9101,0.91014,
2022.02.09 20:00:00,0.91014,0.91031,0.90975,0.90992,
2022.02.09 21:00:00,0.90992,0.91051,0.90975,0.91038,
2022.02.09 22:00:00,0.91038,0.91064,0.90976,0.90988,
2022.02.09 23:00:00,0.90988,0.9102,0.9097,0.90985,
2022.02.10 00:00:00,0.90953,0.90978,0.90773,0.90963,
2022.02.10 01:00:00,0.90963,0.90988,0.90936,0.9098,
2022.02.10 02:00:00,0.90979,0.91009,0.90917,0.90945,
2022.02.10 03:00:00,0.90945,0.90958,0.90894,0.90894,
2022.02.10 04:00:00,0.90894,0.90918,0.90841,0.90885,
2022.02.10 05:00:00,0.90885,0.90903,0.90851,0.90883,
2022.02.10 06:00:00,0.90879,0.90952,0.90876,0.9091,
2022.02.10 07:00:00,0.9091,0.90938,0.90881,0.90922,
2022.02.10 08:00:00,0.9092,0.90931,0.90892,0.90915,
2022.02.10 09:00:00,0.90916,0.9105,0.90907,0.9105,
2022.02.10 10:00:00,0.91049,0.91128,0.91024,0.91029,
2022.02.10 11:00:00,0.91029,0.91122,0.91022,0.9111,
2022.02.10 12:00:00,0.9111,0.91214,0.91101,0.91204,
2022.02.10 13:00:00,0.91202,0.91242,0.91178,0.91214,
2022.02.10 14:00:00,0.91215,0.91251,0.91193,0.91197,
2022.02.10 15:00:00,0.91197,0.91223,0.90861,0.91007,
2022.02.10 16:00:00,0.91005,0.91242,0.9092,0.91217,
2022.02.10 17:00:00,0.9122,0.91592,0.9122,0.91574,
2022.02.10 18:00:00,0.91577,0.91655,0.91525,0.91639,
2022.02.10 19:00:00,0.91641,0.91642,0.91304,0.91384,
2022.02.10 20:00:00,0.9138,0.91456,0.91261,0.91302,
2022.02.10 21:00:00,0.913,0.9132,0.91151,0.91156,
2022.02.10 22:00:00,0.91156,0.91261,0.91061,0.91139,
2022.02.10 23:00:00,0.91142,0.91195,0.91041,0.9118,
2022.02.11 00:00:00,0.91148,0.91186,0.91051,0.91112,
2022.02.11 01:00:00,0.91112,0.91196,0.91074,0.91192,
2022.02.11 02:00:00,0.91193,0.91193,0.90945,0.9103,
2022.02.11 03:00:00,0.9103,0.91105,0.90952,0.91089,
2022.02.11 04:00:00,0.91089,0.91091,0.90979,0.90999,
2022.02.11 05:00:00,0.91,0.91001,0.9088,0.90922,
2022.02.11 06:00:00,0.90922,0.90948,0.90691,0.90731,
2022.02.11 07:00:00,0.9073,0.9079,0.9068,0.907,
2022.02.11 08:00:00,0.907,0.90771,0.90608,0.90693,
2022.02.11 09:00:00,0.90692,0.90756,0.90643,0.90696,
2022.02.11 10:00:00,0.90697,0.90823,0.90689,0.90766,
2022.02.11 11:00:00,0.90767,0.90805,0.90699,0.907,
2022.02.11 12:00:00,0.907,0.90799,0.90631,0.90786,
2022.02.11 13:00:00,0.90786,0.90845,0.9075,0.90825,
2022.02.11 14:00:00,0.90825,0.90946,0.90806,0.90912,
2022.02.11 15:00:00,0.90912,0.91058,0.90904,0.90996,
2022.02.11 16:00:00,0.90996,0.91146,0.90962,0.91028,
2022.02.11 17:00:00,0.91032,0.91095,0.90994,0.91041,
2022.02.11 18:00:00,0.91043,0.91069,0.90936,0.91007,
2022.02.11 19:00:00,0.91007,0.91029,0.90915,0.90975,
2022.02.11 20:00:00,0.90975,0.91007,0.90705,0.90895,
2022.02.11 21:00:00,0.90895,0.90999,0.90745,0.90781,
2022.02.11 22:00:00,0.90783,0.90936,0.90779,0.90889,
2022.02.11 23:00:00,0.90889,0.90938,0.90722,0.90785,
2022.02.14 00:00:00,0.90765,0.90839,0.90732,0.90792,
2022.02.14 01:00:00,0.90792,0.90999,0.90792,0.90905,
2022.02.14 02:00:00,0.90905,0.90934,0.90839,0.90842,
2022.02.14 03:00:00,0.90842,0.90877,0.90766,0.9079,
2022.02.14 04:00:00,0.9079,0.90809,0.90727,0.90727,
2022.02.14 05:00:00,0.90726,0.90751,0.90637,0.9064,
2022.02.14 06:00:00,0.90638,0.90651,0.90607,0.90615,
2022.02.14 07:00:00,0.90613,0.9071,0.90603,0.90694,
2022.02.14 08:00:00,0.90695,0.90715,0.90646,0.9071,
2022.02.14 09:00:00,0.90709,0.90798,0.90632,0.90719,
2022.02.14 10:00:00,0.90719,0.90786,0.90579,0.90617,
2022.02.14 11:00:00,0.9062,0.90662,0.90566,0.90624,
2022.02.14 12:00:00,0.90623,0.90701,0.90592,0.90684,
2022.02.14 13:00:00,0.90684,0.90726,0.90591,0.90658,
2022.02.14 14:00:00,0.90658,0.90892,0.90619,0.90806,
2022.02.14 15:00:00,0.90806,0.90858,0.90681,0.90742,
2022.02.14 16:00:00,0.90743,0.90828,0.907,0.90743,
2022.02.14 17:00:00,0.90743,0.90768,0.90599,0.90742,
2022.02.14 18:00:00,0.90745,0.90794,0.90677,0.90753,
2022.02.14 19:00:00,0.90752,0.90867,0.90718,0.90867,
2022.02.14 20:00:00,0.90865,0.9087,0.90713,0.90718,
2022.02.14 21:00:00,0.90718,0.90735,0.906,0.90685,
2022.02.14 22:00:00,0.90683,0.90741,0.90638,0.90682,
2022.02.14 23:00:00,0.90682,0.90726,0.90646,0.90705,
2022.02.15 00:00:00,0.90656,0.90714,0.90646,0.90668,
2022.02.15 01:00:00,0.90668,0.90785,0.90664,0.90785,
2022.02.15 02:00:00,0.90785,0.90815,0.90758,0.90768,
2022.02.15 03:00:00,0.90768,0.90803,0.90708,0.90795,
2022.02.15 04:00:00,0.90794,0.90918,0.90793,0.90918,
2022.02.15 05:00:00,0.90917,0.90921,0.90777,0.90783,
2022.02.15 06:00:00,0.90786,0.90848,0.90783,0.9081,
2022.02.15 07:00:00,0.9081,0.90812,0.90558,0.9056,
2022.02.15 08:00:00,0.90559,0.90625,0.90543,0.90616,
2022.02.15 09:00:00,0.90615,0.90668,0.90566,0.90577,
2022.02.15 10:00:00,0.90577,0.90977,0.90577,0.90954,
2022.02.15 11:00:00,0.90955,0.90976,0.90718,0.90742,
2022.02.15 12:00:00,0.9074,0.90794,0.90681,0.90741,
2022.02.15 13:00:00,0.90741,0.90818,0.90682,0.90795,
2022.02.15 14:00:00,0.90795,0.90811,0.90734,0.90761,
2022.02.15 15:00:00,0.90762,0.90905,0.90757,0.90897,
2022.02.15 16:00:00,0.90897,0.90947,0.90829,0.90883,
2022.02.15 17:00:00,0.90883,0.91129,0.90864,0.91103,
2022.02.15 18:00:00,0.91103,0.91152,0.91034,0.91126,
2022.02.15 19:00:00,0.91126,0.91134,0.9102,0.9106,
2022.02.15 20:00:00,0.91063,0.91133,0.9106,0.91099,
2022.02.15 21:00:00,0.91101,0.9111,0.91035,0.91065,
2022.02.15 22:00:00,0.91064,0.9107,0.90983,0.91043,
2022.02.15 23:00:00,0.91043,0.91045,0.90932,0.9094,
2022.02.16 00:00:00,0.90934,0.90979,0.9089,0.9096,
2022.02.16 01:00:00,0.90973,0.90996,0.90913,0.90959,
2022.02.16 02:00:00,0.90957,0.90998,0.9095,0.90957,
2022.02.16 03:00:00,0.90957,0.90968,0.90892,0.90919,
2022.02.16 04:00:00,0.90919,0.91035,0.90919,0.90965,
2022.02.16 05:00:00,0.90965,0.90979,0.90943,0.90975,
2022.02.16 06:00:00,0.90975,0.91023,0.90939,0.90991,
2022.02.16 07:00:00,0.90991,0.9104,0.90989,0.91019,
2022.02.16 08:00:00,0.91017,0.91148,0.91015,0.91137,
2022.02.16 09:00:00,0.91141,0.91161,0.9108,0.91144,
2022.02.16 10:00:00,0.91145,0.91174,0.91015,0.91067,
2022.02.16 11:00:00,0.91067,0.91104,0.9095,0.90975,
2022.02.16 12:00:00,0.90978,0.90997,0.90881,0.90908,
2022.02.16 13:00:00,0.90909,0.91062,0.90892,0.91062,
2022.02.16 14:00:00,0.91061,0.91069,0.90906,0.90933,
2022.02.16 15:00:00,0.90932,0.90972,0.90741,0.9083,
2022.02.16 16:00:00,0.90831,0.90995,0.90808,0.90969,
2022.02.16 17:00:00,0.90968,0.91076,0.90931,0.91036,
2022.02.16 18:00:00,0.91035,0.91137,0.91006,0.91115,
2022.02.16 19:00:00,0.91112,0.91137,0.9108,0.91095,
2022.02.16 20:00:00,0.91095,0.91188,0.91085,0.9111,
2022.02.16 21:00:00,0.9111,0.91328,0.91076,0.91302,
2022.02.16 22:00:00,0.91301,0.9138,0.91283,0.91333,
2022.02.16 23:00:00,0.91331,0.9135,0.91284,0.91292,
2022.02.17 00:00:00,0.91193,0.91303,0.91158,0.91298,
2022.02.17 01:00:00,0.91303,0.91408,0.91281,0.91316,
2022.02.17 02:00:00,0.91312,0.91466,0.9131,0.91311,
2022.02.17 03:00:00,0.91311,0.9149,0.91307,0.91488,
2022.02.17 04:00:00,0.91488,0.9158,0.91472,0.91521,
2022.02.17 05:00:00,0.91523,0.9157,0.91055,0.91069,
2022.02.17 06:00:00,0.91071,0.91393,0.91002,0.91228,
2022.02.17 07:00:00,0.91228,0.91347,0.91225,0.91295,
2022.02.17 08:00:00,0.91295,0.91443,0.9128,0.91336,
2022.02.17 09:00:00,0.91336,0.91526,0.91333,0.9152,
2022.02.17 10:00:00,0.9152,0.91615,0.91355,0.91442,
2022.02.17 11:00:00,0.91444,0.91493,0.91364,0.91435,
2022.02.17 12:00:00,0.91435,0.91575,0.91414,0.91567,
2022.02.17 13:00:00,0.91567,0.9161,0.91494,0.91533,
2022.02.17 14:00:00,0.91534,0.91631,0.91531,0.91599,
2022.02.17 15:00:00,0.91602,0.91616,0.91429,0.91527,
2022.02.17 16:00:00,0.91527,0.91632,0.91366,0.91396,
2022.02.17 17:00:00,0.91396,0.91451,0.91254,0.91375,
2022.02.17 18:00:00,0.91378,0.9143,0.91306,0.91355,
2022.02.17 19:00:00,0.91356,0.91394,0.91288,0.91306,
2022.02.17 20:00:00,0.91307,0.91363,0.91287,0.9135,
2022.02.17 21:00:00,0.9135,0.91371,0.91291,0.91333,
2022.02.17 22:00:00,0.91333,0.91375,0.91278,0.91358,
2022.02.17 23:00:00,0.91358,0.91372,0.91311,0.91345,
2022.02.18 00:00:00,0.91303,0.91326,0.91244,0.91283,
2022.02.18 01:00:00,0.91283,0.91342,0.91276,0.9134,
2022.02.18 02:00:00,0.91338,0.91352,0.91242,0.91245,
2022.02.18 03:00:00,0.91245,0.91448,0.91245,0.91349,
2022.02.18 04:00:00,0.91348,0.91403,0.91325,0.91376,
2022.02.18 05:00:00,0.91376,0.91451,0.91368,0.91445,
2022.02.18 06:00:00,0.91445,0.91492,0.91404,0.91462,
